timestamp_utc,pv_mesure_norm
2025-06-21T02:22:00Z,0.0000
2025-06-21T02:23:00Z,0.0000
2025-06-21T02:24:00Z,0.0000
2025-06-21T02:25:00Z,0.0000
2025-06-21T02:26:00Z,0.0000
2025-06-21T02:27:00Z,0.0000
2025-06-21T02:28:00Z,0.0000
2025-06-21T02:29:00Z,0.0000
2025-06-21T02:30:00Z,0.0000
2025-06-21T02:31:00Z,0.0000
2025-06-21T02:32:00Z,0.0000
2025-06-21T02:33:00Z,0.0000
2025-06-21T02:34:00Z,0.0000
2025-06-21T02:35:00Z,0.0000
2025-06-21T02:36:00Z,0.0000
2025-06-21T02:37:00Z,0.0000
2025-06-21T02:38:00Z,0.0000
2025-06-21T02:39:00Z,0.0000
2025-06-21T02:40:00Z,0.0000
2025-06-21T02:41:00Z,0.0000
2025-06-21T02:42:00Z,0.0000
2025-06-21T02:43:00Z,0.0000
2025-06-21T02:44:00Z,0.0000
2025-06-21T02:45:00Z,0.0000
2025-06-21T02:46:00Z,0.0000
2025-06-21T02:47:00Z,0.0000
2025-06-21T02:48:00Z,0.0000
2025-06-21T02:49:00Z,0.0000
2025-06-21T02:50:00Z,0.0000
2025-06-21T02:51:00Z,0.0000
2025-06-21T02:52:00Z,0.0000
2025-06-21T02:53:00Z,0.0000
2025-06-21T02:54:00Z,0.0000
2025-06-21T02:55:00Z,0.0000
2025-06-21T02:56:00Z,0.0000
2025-06-21T02:57:00Z,0.0000
2025-06-21T02:58:00Z,0.0000
2025-06-21T02:59:00Z,0.0000
2025-06-21T03:00:00Z,0.0000
2025-06-21T03:01:00Z,0.0000
2025-06-21T03:02:00Z,0.0000
2025-06-21T03:03:00Z,0.0000
2025-06-21T03:04:00Z,0.0000
2025-06-21T03:05:00Z,0.0000
2025-06-21T03:06:00Z,0.0000
2025-06-21T03:07:00Z,0.0000
2025-06-21T03:08:00Z,0.0000
2025-06-21T03:09:00Z,0.0000
2025-06-21T03:10:00Z,0.0000
2025-06-21T03:11:00Z,0.0000
2025-06-21T03:12:00Z,0.0000
2025-06-21T03:13:00Z,0.0000
2025-06-21T03:14:00Z,0.0000
2025-06-21T03:15:00Z,0.0000
2025-06-21T03:16:00Z,0.0000
2025-06-21T03:17:00Z,0.0000
2025-06-21T03:18:00Z,0.0000
2025-06-21T03:19:00Z,0.0000
2025-06-21T03:20:00Z,0.0000
2025-06-21T03:21:00Z,0.0000
2025-06-21T03:22:00Z,0.0000
2025-06-21T03:23:00Z,0.0000
2025-06-21T03:24:00Z,0.0000
2025-06-21T03:25:00Z,0.0000
2025-06-21T03:26:00Z,0.0000
2025-06-21T03:27:00Z,0.0000
2025-06-21T03:28:00Z,0.0000
2025-06-21T03:29:00Z,0.0000
2025-06-21T03:30:00Z,0.0000
2025-06-21T03:31:00Z,0.0000
2025-06-21T03:32:00Z,0.0000
2025-06-21T03:33:00Z,0.0000
2025-06-21T03:34:00Z,0.0000
2025-06-21T03:35:00Z,0.0000
2025-06-21T03:36:00Z,0.0000
2025-06-21T03:37:00Z,0.0000
2025-06-21T03:38:00Z,0.0000
2025-06-21T03:39:00Z,0.0000
2025-06-21T03:40:00Z,0.0000
2025-06-21T03:41:00Z,0.0000
2025-06-21T03:42:00Z,0.0000
2025-06-21T03:43:00Z,0.0000
2025-06-21T03:44:00Z,0.0000
2025-06-21T03:45:00Z,0.0000
2025-06-21T03:46:00Z,0.0000
2025-06-21T03:47:00Z,0.0000
2025-06-21T03:48:00Z,0.0000
2025-06-21T03:49:00Z,0.0000
2025-06-21T03:50:00Z,0.0000
2025-06-21T03:51:00Z,0.0000
2025-06-21T03:52:00Z,0.0000
2025-06-21T03:53:00Z,0.0000
2025-06-21T03:54:00Z,0.0000
2025-06-21T03:55:00Z,0.0000
2025-06-21T03:56:00Z,0.0000
2025-06-21T03:57:00Z,0.0000
2025-06-21T03:58:00Z,0.0000
2025-06-21T03:59:00Z,0.0000
2025-06-21T04:00:00Z,0.0000
2025-06-21T04:01:00Z,0.0000
2025-06-21T04:02:00Z,0.0000
2025-06-21T04:03:00Z,0.0000
2025-06-21T04:04:00Z,0.0000
2025-06-21T04:05:00Z,0.0000
2025-06-21T04:06:00Z,0.0004
2025-06-21T04:07:00Z,0.0015
2025-06-21T04:08:00Z,0.0026
2025-06-21T04:09:00Z,0.0037
2025-06-21T04:10:00Z,0.0047
2025-06-21T04:11:00Z,0.0058
2025-06-21T04:12:00Z,0.0070
2025-06-21T04:13:00Z,0.0081
2025-06-21T04:14:00Z,0.0093
2025-06-21T04:15:00Z,0.0105
2025-06-21T04:16:00Z,0.0118
2025-06-21T04:17:00Z,0.0130
2025-06-21T04:18:00Z,0.0143
2025-06-21T04:19:00Z,0.0156
2025-06-21T04:20:00Z,0.0171
2025-06-21T04:21:00Z,0.0184
2025-06-21T04:22:00Z,0.0195
2025-06-21T04:23:00Z,0.0210
2025-06-21T04:24:00Z,0.0223
2025-06-21T04:25:00Z,0.0238
2025-06-21T04:26:00Z,0.0250
2025-06-21T04:27:00Z,0.0263
2025-06-21T04:28:00Z,0.0276
2025-06-21T04:29:00Z,0.0291
2025-06-21T04:30:00Z,0.0302
2025-06-21T04:31:00Z,0.0313
2025-06-21T04:32:00Z,0.0326
2025-06-21T04:33:00Z,0.0337
2025-06-21T04:34:00Z,0.0352
2025-06-21T04:35:00Z,0.0367
2025-06-21T04:36:00Z,0.0380
2025-06-21T04:37:00Z,0.0396
2025-06-21T04:38:00Z,0.0411
2025-06-21T04:39:00Z,0.0424
2025-06-21T04:40:00Z,0.0437
2025-06-21T04:41:00Z,0.0449
2025-06-21T04:42:00Z,0.0462
2025-06-21T04:43:00Z,0.0475
2025-06-21T04:44:00Z,0.0490
2025-06-21T04:45:00Z,0.0503
2025-06-21T04:46:00Z,0.0517
2025-06-21T04:47:00Z,0.0530
2025-06-21T04:48:00Z,0.0543
2025-06-21T04:49:00Z,0.0556
2025-06-21T04:50:00Z,0.0568
2025-06-21T04:51:00Z,0.0581
2025-06-21T04:52:00Z,0.0593
2025-06-21T04:53:00Z,0.0606
2025-06-21T04:54:00Z,0.0619
2025-06-21T04:55:00Z,0.0631
2025-06-21T04:56:00Z,0.0642
2025-06-21T04:57:00Z,0.0657
2025-06-21T04:58:00Z,0.0669
2025-06-21T04:59:00Z,0.0680
2025-06-21T05:00:00Z,0.0691
2025-06-21T05:01:00Z,0.0704
2025-06-21T05:02:00Z,0.0717
2025-06-21T05:03:00Z,0.0730
2025-06-21T05:04:00Z,0.0748
2025-06-21T05:05:00Z,0.0766
2025-06-21T05:06:00Z,0.0785
2025-06-21T05:07:00Z,0.0804
2025-06-21T05:08:00Z,0.0822
2025-06-21T05:09:00Z,0.0842
2025-06-21T05:10:00Z,0.0861
2025-06-21T05:11:00Z,0.0880
2025-06-21T05:12:00Z,0.0898
2025-06-21T05:13:00Z,0.0918
2025-06-21T05:14:00Z,0.0939
2025-06-21T05:15:00Z,0.0960
2025-06-21T05:16:00Z,0.0980
2025-06-21T05:17:00Z,0.1002
2025-06-21T05:18:00Z,0.1024
2025-06-21T05:19:00Z,0.1045
2025-06-21T05:20:00Z,0.1066
2025-06-21T05:21:00Z,0.1089
2025-06-21T05:22:00Z,0.1111
2025-06-21T05:23:00Z,0.1133
2025-06-21T05:24:00Z,0.1156
2025-06-21T05:25:00Z,0.1179
2025-06-21T05:26:00Z,0.1202
2025-06-21T05:27:00Z,0.1225
2025-06-21T05:28:00Z,0.1248
2025-06-21T05:29:00Z,0.1272
2025-06-21T05:30:00Z,0.1296
2025-06-21T05:31:00Z,0.1320
2025-06-21T05:32:00Z,0.1342
2025-06-21T05:33:00Z,0.1368
2025-06-21T05:34:00Z,0.1395
2025-06-21T05:35:00Z,0.1418
2025-06-21T05:36:00Z,0.1444
2025-06-21T05:37:00Z,0.1469
2025-06-21T05:38:00Z,0.1493
2025-06-21T05:39:00Z,0.1522
2025-06-21T05:40:00Z,0.1551
2025-06-21T05:41:00Z,0.1576
2025-06-21T05:42:00Z,0.1603
2025-06-21T05:43:00Z,0.1626
2025-06-21T05:44:00Z,0.1655
2025-06-21T05:45:00Z,0.1686
2025-06-21T05:46:00Z,0.1708
2025-06-21T05:47:00Z,0.1737
2025-06-21T05:48:00Z,0.1770
2025-06-21T05:49:00Z,0.1794
2025-06-21T05:50:00Z,0.1827
2025-06-21T05:51:00Z,0.1858
2025-06-21T05:52:00Z,0.1901
2025-06-21T05:53:00Z,0.1923
2025-06-21T05:54:00Z,0.1961
2025-06-21T05:55:00Z,0.1994
2025-06-21T05:56:00Z,0.2025
2025-06-21T05:57:00Z,0.2053
2025-06-21T05:58:00Z,0.2085
2025-06-21T05:59:00Z,0.2119
2025-06-21T06:00:00Z,0.2147
2025-06-21T06:01:00Z,0.2175
2025-06-21T06:02:00Z,0.2196
2025-06-21T06:03:00Z,0.2227
2025-06-21T06:04:00Z,0.2264
2025-06-21T06:05:00Z,0.2300
2025-06-21T06:06:00Z,0.2339
2025-06-21T06:07:00Z,0.2373
2025-06-21T06:08:00Z,0.2395
2025-06-21T06:09:00Z,0.2422
2025-06-21T06:10:00Z,0.2448
2025-06-21T06:11:00Z,0.2477
2025-06-21T06:12:00Z,0.2511
2025-06-21T06:13:00Z,0.2549
2025-06-21T06:14:00Z,0.2561
2025-06-21T06:15:00Z,0.2585
2025-06-21T06:16:00Z,0.2594
2025-06-21T06:17:00Z,0.2634
2025-06-21T06:18:00Z,0.2654
2025-06-21T06:19:00Z,0.2687
2025-06-21T06:20:00Z,0.2724
2025-06-21T06:21:00Z,0.2753
2025-06-21T06:22:00Z,0.2788
2025-06-21T06:23:00Z,0.2826
2025-06-21T06:24:00Z,0.2855
2025-06-21T06:25:00Z,0.2910
2025-06-21T06:26:00Z,0.2933
2025-06-21T06:27:00Z,0.2965
2025-06-21T06:28:00Z,0.2987
2025-06-21T06:29:00Z,0.3014
2025-06-21T06:30:00Z,0.3037
2025-06-21T06:31:00Z,0.3082
2025-06-21T06:32:00Z,0.3131
2025-06-21T06:33:00Z,0.3178
2025-06-21T06:34:00Z,0.3217
2025-06-21T06:35:00Z,0.3240
2025-06-21T06:36:00Z,0.3273
2025-06-21T06:37:00Z,0.3324
2025-06-21T06:38:00Z,0.3374
2025-06-21T06:39:00Z,0.3410
2025-06-21T06:40:00Z,0.3441
2025-06-21T06:41:00Z,0.3514
2025-06-21T06:42:00Z,0.3552
2025-06-21T06:43:00Z,0.3597
2025-06-21T06:44:00Z,0.3606
2025-06-21T06:45:00Z,0.3649
2025-06-21T06:46:00Z,0.3681
2025-06-21T06:47:00Z,0.3707
2025-06-21T06:48:00Z,0.3785
2025-06-21T06:49:00Z,0.3755
2025-06-21T06:50:00Z,0.3796
2025-06-21T06:51:00Z,0.3783
2025-06-21T06:52:00Z,0.3837
2025-06-21T06:53:00Z,0.3845
2025-06-21T06:54:00Z,0.3875
2025-06-21T06:55:00Z,0.3905
2025-06-21T06:56:00Z,0.3985
2025-06-21T06:57:00Z,0.4022
2025-06-21T06:58:00Z,0.4046
2025-06-21T06:59:00Z,0.4051
2025-06-21T07:00:00Z,0.4078
2025-06-21T07:01:00Z,0.4075
2025-06-21T07:02:00Z,0.4105
2025-06-21T07:03:00Z,0.4112
2025-06-21T07:04:00Z,0.4116
2025-06-21T07:05:00Z,0.4147
2025-06-21T07:06:00Z,0.4166
2025-06-21T07:07:00Z,0.4181
2025-06-21T07:08:00Z,0.4232
2025-06-21T07:09:00Z,0.4240
2025-06-21T07:10:00Z,0.4296
2025-06-21T07:11:00Z,0.4337
2025-06-21T07:12:00Z,0.4377
2025-06-21T07:13:00Z,0.4411
2025-06-21T07:14:00Z,0.4421
2025-06-21T07:15:00Z,0.4467
2025-06-21T07:16:00Z,0.4484
2025-06-21T07:17:00Z,0.4488
2025-06-21T07:18:00Z,0.4493
2025-06-21T07:19:00Z,0.4543
2025-06-21T07:20:00Z,0.4573
2025-06-21T07:21:00Z,0.4611
2025-06-21T07:22:00Z,0.4664
2025-06-21T07:23:00Z,0.4682
2025-06-21T07:24:00Z,0.4727
2025-06-21T07:25:00Z,0.4703
2025-06-21T07:26:00Z,0.4742
2025-06-21T07:27:00Z,0.4790
2025-06-21T07:28:00Z,0.4834
2025-06-21T07:29:00Z,0.4791
2025-06-21T07:30:00Z,0.4817
2025-06-21T07:31:00Z,0.4864
2025-06-21T07:32:00Z,0.4840
2025-06-21T07:33:00Z,0.4859
2025-06-21T07:34:00Z,0.4872
2025-06-21T07:35:00Z,0.4840
2025-06-21T07:36:00Z,0.4860
2025-06-21T07:37:00Z,0.4896
2025-06-21T07:38:00Z,0.4975
2025-06-21T07:39:00Z,0.5046
2025-06-21T07:40:00Z,0.5181
2025-06-21T07:41:00Z,0.5189
2025-06-21T07:42:00Z,0.5190
2025-06-21T07:43:00Z,0.5226
2025-06-21T07:44:00Z,0.5187
2025-06-21T07:45:00Z,0.5225
2025-06-21T07:46:00Z,0.5245
2025-06-21T07:47:00Z,0.5272
2025-06-21T07:48:00Z,0.5319
2025-06-21T07:49:00Z,0.5358
2025-06-21T07:50:00Z,0.5347
2025-06-21T07:51:00Z,0.5343
2025-06-21T07:52:00Z,0.5375
2025-06-21T07:53:00Z,0.5363
2025-06-21T07:54:00Z,0.5381
2025-06-21T07:55:00Z,0.5441
2025-06-21T07:56:00Z,0.5461
2025-06-21T07:57:00Z,0.5506
2025-06-21T07:58:00Z,0.5560
2025-06-21T07:59:00Z,0.5524
2025-06-21T08:00:00Z,0.5504
2025-06-21T08:01:00Z,0.5515
2025-06-21T08:02:00Z,0.5532
2025-06-21T08:03:00Z,0.5579
2025-06-21T08:04:00Z,0.5607
2025-06-21T08:05:00Z,0.5578
2025-06-21T08:06:00Z,0.5565
2025-06-21T08:07:00Z,0.5608
2025-06-21T08:08:00Z,0.5580
2025-06-21T08:09:00Z,0.5661
2025-06-21T08:10:00Z,0.5625
2025-06-21T08:11:00Z,0.5672
2025-06-21T08:12:00Z,0.5640
2025-06-21T08:13:00Z,0.5743
2025-06-21T08:14:00Z,0.5832
2025-06-21T08:15:00Z,0.5823
2025-06-21T08:16:00Z,0.5789
2025-06-21T08:17:00Z,0.5911
2025-06-21T08:18:00Z,0.5880
2025-06-21T08:19:00Z,0.5889
2025-06-21T08:20:00Z,0.5905
2025-06-21T08:21:00Z,0.5850
2025-06-21T08:22:00Z,0.5870
2025-06-21T08:23:00Z,0.5932
2025-06-21T08:24:00Z,0.5993
2025-06-21T08:25:00Z,0.6112
2025-06-21T08:26:00Z,0.6137
2025-06-21T08:27:00Z,0.6140
2025-06-21T08:28:00Z,0.6126
2025-06-21T08:29:00Z,0.6149
2025-06-21T08:30:00Z,0.6234
2025-06-21T08:31:00Z,0.6284
2025-06-21T08:32:00Z,0.6255
2025-06-21T08:33:00Z,0.6256
2025-06-21T08:34:00Z,0.6228
2025-06-21T08:35:00Z,0.6191
2025-06-21T08:36:00Z,0.6149
2025-06-21T08:37:00Z,0.6247
2025-06-21T08:38:00Z,0.6270
2025-06-21T08:39:00Z,0.6316
2025-06-21T08:40:00Z,0.6291
2025-06-21T08:41:00Z,0.6342
2025-06-21T08:42:00Z,0.6311
2025-06-21T08:43:00Z,0.6275
2025-06-21T08:44:00Z,0.6221
2025-06-21T08:45:00Z,0.6271
2025-06-21T08:46:00Z,0.6338
2025-06-21T08:47:00Z,0.6395
2025-06-21T08:48:00Z,0.6366
2025-06-21T08:49:00Z,0.6405
2025-06-21T08:50:00Z,0.6491
2025-06-21T08:51:00Z,0.6534
2025-06-21T08:52:00Z,0.6579
2025-06-21T08:53:00Z,0.6553
2025-06-21T08:54:00Z,0.6618
2025-06-21T08:55:00Z,0.6617
2025-06-21T08:56:00Z,0.6615
2025-06-21T08:57:00Z,0.6627
2025-06-21T08:58:00Z,0.6564
2025-06-21T08:59:00Z,0.6613
2025-06-21T09:00:00Z,0.6631
2025-06-21T09:01:00Z,0.6738
2025-06-21T09:02:00Z,0.6766
2025-06-21T09:03:00Z,0.6723
2025-06-21T09:04:00Z,0.6667
2025-06-21T09:05:00Z,0.6638
2025-06-21T09:06:00Z,0.6595
2025-06-21T09:07:00Z,0.6600
2025-06-21T09:08:00Z,0.6597
2025-06-21T09:09:00Z,0.6643
2025-06-21T09:10:00Z,0.6721
2025-06-21T09:11:00Z,0.6730
2025-06-21T09:12:00Z,0.6813
2025-06-21T09:13:00Z,0.6821
2025-06-21T09:14:00Z,0.6790
2025-06-21T09:15:00Z,0.6864
2025-06-21T09:16:00Z,0.6907
2025-06-21T09:17:00Z,0.6931
2025-06-21T09:18:00Z,0.6966
2025-06-21T09:19:00Z,0.6908
2025-06-21T09:20:00Z,0.6873
2025-06-21T09:21:00Z,0.6890
2025-06-21T09:22:00Z,0.6915
2025-06-21T09:23:00Z,0.6920
2025-06-21T09:24:00Z,0.6946
2025-06-21T09:25:00Z,0.7037
2025-06-21T09:26:00Z,0.7006
2025-06-21T09:27:00Z,0.7001
2025-06-21T09:28:00Z,0.7013
2025-06-21T09:29:00Z,0.6933
2025-06-21T09:30:00Z,0.6933
2025-06-21T09:31:00Z,0.6922
2025-06-21T09:32:00Z,0.7027
2025-06-21T09:33:00Z,0.7075
2025-06-21T09:34:00Z,0.7087
2025-06-21T09:35:00Z,0.7097
2025-06-21T09:36:00Z,0.7111
2025-06-21T09:37:00Z,0.7154
2025-06-21T09:38:00Z,0.7204
2025-06-21T09:39:00Z,0.7214
2025-06-21T09:40:00Z,0.7179
2025-06-21T09:41:00Z,0.7164
2025-06-21T09:42:00Z,0.7174
2025-06-21T09:43:00Z,0.7227
2025-06-21T09:44:00Z,0.7156
2025-06-21T09:45:00Z,0.7071
2025-06-21T09:46:00Z,0.7084
2025-06-21T09:47:00Z,0.7059
2025-06-21T09:48:00Z,0.7037
2025-06-21T09:49:00Z,0.6992
2025-06-21T09:50:00Z,0.6946
2025-06-21T09:51:00Z,0.6899
2025-06-21T09:52:00Z,0.6946
2025-06-21T09:53:00Z,0.7025
2025-06-21T09:54:00Z,0.7085
2025-06-21T09:55:00Z,0.7120
2025-06-21T09:56:00Z,0.7110
2025-06-21T09:57:00Z,0.7210
2025-06-21T09:58:00Z,0.7283
2025-06-21T09:59:00Z,0.7356
2025-06-21T10:00:00Z,0.7484
2025-06-21T10:01:00Z,0.7486
2025-06-21T10:02:00Z,0.7430
2025-06-21T10:03:00Z,0.7450
2025-06-21T10:04:00Z,0.7438
2025-06-21T10:05:00Z,0.7415
2025-06-21T10:06:00Z,0.7413
2025-06-21T10:07:00Z,0.7433
2025-06-21T10:08:00Z,0.7468
2025-06-21T10:09:00Z,0.7466
2025-06-21T10:10:00Z,0.7436
2025-06-21T10:11:00Z,0.7527
2025-06-21T10:12:00Z,0.7624
2025-06-21T10:13:00Z,0.7739
2025-06-21T10:14:00Z,0.7772
2025-06-21T10:15:00Z,0.7738
2025-06-21T10:16:00Z,0.7718
2025-06-21T10:17:00Z,0.7761
2025-06-21T10:18:00Z,0.7657
2025-06-21T10:19:00Z,0.7695
2025-06-21T10:20:00Z,0.7737
2025-06-21T10:21:00Z,0.7816
2025-06-21T10:22:00Z,0.7806
2025-06-21T10:23:00Z,0.7908
2025-06-21T10:24:00Z,0.7985
2025-06-21T10:25:00Z,0.8071
2025-06-21T10:26:00Z,0.8048
2025-06-21T10:27:00Z,0.8075
2025-06-21T10:28:00Z,0.8039
2025-06-21T10:29:00Z,0.8043
2025-06-21T10:30:00Z,0.8074
2025-06-21T10:31:00Z,0.8192
2025-06-21T10:32:00Z,0.8289
2025-06-21T10:33:00Z,0.8227
2025-06-21T10:34:00Z,0.8262
2025-06-21T10:35:00Z,0.8160
2025-06-21T10:36:00Z,0.8152
2025-06-21T10:37:00Z,0.8074
2025-06-21T10:38:00Z,0.8104
2025-06-21T10:39:00Z,0.8048
2025-06-21T10:40:00Z,0.8036
2025-06-21T10:41:00Z,0.8047
2025-06-21T10:42:00Z,0.8049
2025-06-21T10:43:00Z,0.8046
2025-06-21T10:44:00Z,0.8185
2025-06-21T10:45:00Z,0.8223
2025-06-21T10:46:00Z,0.8336
2025-06-21T10:47:00Z,0.8371
2025-06-21T10:48:00Z,0.8432
2025-06-21T10:49:00Z,0.8469
2025-06-21T10:50:00Z,0.8473
2025-06-21T10:51:00Z,0.8501
2025-06-21T10:52:00Z,0.8537
2025-06-21T10:53:00Z,0.8586
2025-06-21T10:54:00Z,0.8626
2025-06-21T10:55:00Z,0.8612
2025-06-21T10:56:00Z,0.8589
2025-06-21T10:57:00Z,0.8522
2025-06-21T10:58:00Z,0.8484
2025-06-21T10:59:00Z,0.8618
2025-06-21T11:00:00Z,0.8651
2025-06-21T11:01:00Z,0.8698
2025-06-21T11:02:00Z,0.8754
2025-06-21T11:03:00Z,0.8756
2025-06-21T11:04:00Z,0.8776
2025-06-21T11:05:00Z,0.8821
2025-06-21T11:06:00Z,0.8825
2025-06-21T11:07:00Z,0.8907
2025-06-21T11:08:00Z,0.8906
2025-06-21T11:09:00Z,0.8971
2025-06-21T11:10:00Z,0.8927
2025-06-21T11:11:00Z,0.8932
2025-06-21T11:12:00Z,0.8919
2025-06-21T11:13:00Z,0.8942
2025-06-21T11:14:00Z,0.8948
2025-06-21T11:15:00Z,0.8999
2025-06-21T11:16:00Z,0.9024
2025-06-21T11:17:00Z,0.9100
2025-06-21T11:18:00Z,0.9199
2025-06-21T11:19:00Z,0.9105
2025-06-21T11:20:00Z,0.9162
2025-06-21T11:21:00Z,0.9196
2025-06-21T11:22:00Z,0.9289
2025-06-21T11:23:00Z,0.9220
2025-06-21T11:24:00Z,0.9185
2025-06-21T11:25:00Z,0.9245
2025-06-21T11:26:00Z,0.9194
2025-06-21T11:27:00Z,0.9254
2025-06-21T11:28:00Z,0.9303
2025-06-21T11:29:00Z,0.9290
2025-06-21T11:30:00Z,0.9205
2025-06-21T11:31:00Z,0.9251
2025-06-21T11:32:00Z,0.9158
2025-06-21T11:33:00Z,0.9187
2025-06-21T11:34:00Z,0.9217
2025-06-21T11:35:00Z,0.9192
2025-06-21T11:36:00Z,0.9236
2025-06-21T11:37:00Z,0.9289
