timestamp_utc,horizon_min,pv_prev_norm
2025-06-21T18:06:00Z,366,0.0798
2025-06-21T18:07:00Z,367,0.0778
2025-06-21T18:08:00Z,368,0.0758
2025-06-21T18:09:00Z,369,0.0739
2025-06-21T18:10:00Z,370,0.0720
2025-06-21T18:11:00Z,371,0.0701
2025-06-21T18:12:00Z,372,0.0686
2025-06-21T18:13:00Z,373,0.0677
2025-06-21T18:14:00Z,374,0.0668
2025-06-21T18:15:00Z,375,0.0659
2025-06-21T18:16:00Z,376,0.0650
2025-06-21T18:17:00Z,377,0.0641
2025-06-21T18:18:00Z,378,0.0631
2025-06-21T18:19:00Z,379,0.0622
2025-06-21T18:20:00Z,380,0.0612
2025-06-21T18:21:00Z,381,0.0602
2025-06-21T18:22:00Z,382,0.0591
2025-06-21T18:23:00Z,383,0.0580
2025-06-21T18:24:00Z,384,0.0569
2025-06-21T18:25:00Z,385,0.0558
2025-06-21T18:26:00Z,386,0.0546
2025-06-21T18:27:00Z,387,0.0534
2025-06-21T18:28:00Z,388,0.0522
2025-06-21T18:29:00Z,389,0.0510
2025-06-21T18:30:00Z,390,0.0497
2025-06-21T18:31:00Z,391,0.0485
2025-06-21T18:32:00Z,392,0.0472
2025-06-21T18:33:00Z,393,0.0459
2025-06-21T18:34:00Z,394,0.0446
2025-06-21T18:35:00Z,395,0.0433
2025-06-21T18:36:00Z,396,0.0420
2025-06-21T18:37:00Z,397,0.0407
2025-06-21T18:38:00Z,398,0.0394
2025-06-21T18:39:00Z,399,0.0381
2025-06-21T18:40:00Z,400,0.0368
2025-06-21T18:41:00Z,401,0.0354
2025-06-21T18:42:00Z,402,0.0341
2025-06-21T18:43:00Z,403,0.0328
2025-06-21T18:44:00Z,404,0.0314
2025-06-21T18:45:00Z,405,0.0301
2025-06-21T18:46:00Z,406,0.0287
2025-06-21T18:47:00Z,407,0.0274
2025-06-21T18:48:00Z,408,0.0261
2025-06-21T18:49:00Z,409,0.0247
2025-06-21T18:50:00Z,410,0.0234
2025-06-21T18:51:00Z,411,0.0220
2025-06-21T18:52:00Z,412,0.0207
2025-06-21T18:53:00Z,413,0.0194
2025-06-21T18:54:00Z,414,0.0181
2025-06-21T18:55:00Z,415,0.0167
2025-06-21T18:56:00Z,416,0.0154
2025-06-21T18:57:00Z,417,0.0142
2025-06-21T18:58:00Z,418,0.0129
2025-06-21T18:59:00Z,419,0.0116
2025-06-21T19:00:00Z,420,0.0104
2025-06-21T19:01:00Z,421,0.0092
2025-06-21T19:02:00Z,422,0.0080
2025-06-21T19:03:00Z,423,0.0068
2025-06-21T19:04:00Z,424,0.0056
2025-06-21T19:05:00Z,425,0.0045
2025-06-21T19:06:00Z,426,0.0033
2025-06-21T19:07:00Z,427,0.0022
2025-06-21T19:08:00Z,428,0.0012
2025-06-21T19:09:00Z,429,0.0001
2025-06-21T19:10:00Z,430,0.0000
2025-06-21T19:11:00Z,431,0.0000
2025-06-21T19:12:00Z,432,0.0000
2025-06-21T19:13:00Z,433,0.0000
2025-06-21T19:14:00Z,434,0.0000
2025-06-21T19:15:00Z,435,0.0000
2025-06-21T19:16:00Z,436,0.0000
2025-06-21T19:17:00Z,437,0.0000
2025-06-21T19:18:00Z,438,0.0000
2025-06-21T19:19:00Z,439,0.0000
2025-06-21T19:20:00Z,440,0.0000
2025-06-21T19:21:00Z,441,0.0000
2025-06-21T19:22:00Z,442,0.0000
2025-06-21T19:23:00Z,443,0.0000
2025-06-21T19:24:00Z,444,0.0000
2025-06-21T19:25:00Z,445,0.0000
2025-06-21T19:26:00Z,446,0.0000
2025-06-21T19:27:00Z,447,0.0000
2025-06-21T19:28:00Z,448,0.0000
2025-06-21T19:29:00Z,449,0.0000
2025-06-21T19:30:00Z,450,0.0000
2025-06-21T19:31:00Z,451,0.0000
2025-06-21T19:32:00Z,452,0.0000
2025-06-21T19:33:00Z,453,0.0000
2025-06-21T19:34:00Z,454,0.0000
2025-06-21T19:35:00Z,455,0.0000
2025-06-21T19:36:00Z,456,0.0000
2025-06-21T19:37:00Z,457,0.0000
2025-06-21T19:38:00Z,458,0.0000
2025-06-21T19:39:00Z,459,0.0000
2025-06-21T19:40:00Z,460,0.0000
2025-06-21T19:41:00Z,461,0.0000
2025-06-21T19:42:00Z,462,0.0000
2025-06-21T19:43:00Z,463,0.0000
2025-06-21T19:44:00Z,464,0.0000
2025-06-21T19:45:00Z,465,0.0000
2025-06-21T19:46:00Z,466,0.0000
2025-06-21T19:47:00Z,467,0.0000
2025-06-21T19:48:00Z,468,0.0000
2025-06-21T19:49:00Z,469,0.0000
2025-06-21T19:50:00Z,470,0.0000
2025-06-21T19:51:00Z,471,0.0000
2025-06-21T19:52:00Z,472,0.0000
2025-06-21T19:53:00Z,473,0.0000
2025-06-21T19:54:00Z,474,0.0000
2025-06-21T19:55:00Z,475,0.0000
2025-06-21T19:56:00Z,476,0.0000
2025-06-21T19:57:00Z,477,0.0000
2025-06-21T19:58:00Z,478,0.0000
2025-06-21T19:59:00Z,479,0.0000
2025-06-21T20:00:00Z,480,0.0000
2025-06-21T20:01:00Z,481,0.0000
2025-06-21T20:02:00Z,482,0.0000
2025-06-21T20:03:00Z,483,0.0000
2025-06-21T20:04:00Z,484,0.0000
2025-06-21T20:05:00Z,485,0.0000
2025-06-21T20:06:00Z,486,0.0000
2025-06-21T20:07:00Z,487,0.0000
2025-06-21T20:08:00Z,488,0.0000
2025-06-21T20:09:00Z,489,0.0000
2025-06-21T20:10:00Z,490,0.0000
2025-06-21T20:11:00Z,491,0.0000
2025-06-21T20:12:00Z,492,0.0000
2025-06-21T20:13:00Z,493,0.0000
2025-06-21T20:14:00Z,494,0.0000
2025-06-21T20:15:00Z,495,0.0000
2025-06-21T20:16:00Z,496,0.0000
2025-06-21T20:17:00Z,497,0.0000
2025-06-21T20:18:00Z,498,0.0000
2025-06-21T20:19:00Z,499,0.0000
2025-06-21T20:20:00Z,500,0.0000
2025-06-21T20:21:00Z,501,0.0000
2025-06-21T20:22:00Z,502,0.0000
2025-06-21T20:23:00Z,503,0.0000
2025-06-21T20:24:00Z,504,0.0000
2025-06-21T20:25:00Z,505,0.0000
2025-06-21T20:26:00Z,506,0.0000
2025-06-21T20:27:00Z,507,0.0000
2025-06-21T20:28:00Z,508,0.0000
2025-06-21T20:29:00Z,509,0.0000
2025-06-21T20:30:00Z,510,0.0000
2025-06-21T20:31:00Z,511,0.0000
2025-06-21T20:32:00Z,512,0.0000
2025-06-21T20:33:00Z,513,0.0000
2025-06-21T20:34:00Z,514,0.0000
2025-06-21T20:35:00Z,515,0.0000
2025-06-21T20:36:00Z,516,0.0000
2025-06-21T20:37:00Z,517,0.0000
2025-06-21T20:38:00Z,518,0.0000
2025-06-21T20:39:00Z,519,0.0000
2025-06-21T20:40:00Z,520,0.0000
2025-06-21T20:41:00Z,521,0.0000
2025-06-21T20:42:00Z,522,0.0000
2025-06-21T20:43:00Z,523,0.0000
2025-06-21T20:44:00Z,524,0.0000
2025-06-21T20:45:00Z,525,0.0000
2025-06-21T20:46:00Z,526,0.0000
2025-06-21T20:47:00Z,527,0.0000
2025-06-21T20:48:00Z,528,0.0000
2025-06-21T20:49:00Z,529,0.0000
2025-06-21T20:50:00Z,530,0.0000
2025-06-21T20:51:00Z,531,0.0000
2025-06-21T20:52:00Z,532,0.0000
2025-06-21T20:53:00Z,533,0.0000
2025-06-21T20:54:00Z,534,0.0000
2025-06-21T20:55:00Z,535,0.0000
2025-06-21T20:56:00Z,536,0.0000
2025-06-21T20:57:00Z,537,0.0000
2025-06-21T20:58:00Z,538,0.0000
2025-06-21T20:59:00Z,539,0.0000
2025-06-21T21:00:00Z,540,0.0000
2025-06-21T21:01:00Z,541,0.0000
2025-06-21T21:02:00Z,542,0.0000
2025-06-21T21:03:00Z,543,0.0000
2025-06-21T21:04:00Z,544,0.0000
2025-06-21T21:05:00Z,545,0.0000
2025-06-21T21:06:00Z,546,0.0000
2025-06-21T21:07:00Z,547,0.0000
2025-06-21T21:08:00Z,548,0.0000
2025-06-21T21:09:00Z,549,0.0000
2025-06-21T21:10:00Z,550,0.0000
2025-06-21T21:11:00Z,551,0.0000
2025-06-21T21:12:00Z,552,0.0000
2025-06-21T21:13:00Z,553,0.0000
2025-06-21T21:14:00Z,554,0.0000
2025-06-21T21:15:00Z,555,0.0000
2025-06-21T21:16:00Z,556,0.0000
2025-06-21T21:17:00Z,557,0.0000
2025-06-21T21:18:00Z,558,0.0000
2025-06-21T21:19:00Z,559,0.0000
2025-06-21T21:20:00Z,560,0.0000
2025-06-21T21:21:00Z,561,0.0000
2025-06-21T21:22:00Z,562,0.0000
2025-06-21T21:23:00Z,563,0.0000
2025-06-21T21:24:00Z,564,0.0000
2025-06-21T21:25:00Z,565,0.0000
2025-06-21T21:26:00Z,566,0.0000
2025-06-21T21:27:00Z,567,0.0000
2025-06-21T21:28:00Z,568,0.0000
2025-06-21T21:29:00Z,569,0.0000
2025-06-21T21:30:00Z,570,0.0000
2025-06-21T21:31:00Z,571,0.0000
2025-06-21T21:32:00Z,572,0.0000
2025-06-21T21:33:00Z,573,0.0000
2025-06-21T21:34:00Z,574,0.0000
2025-06-21T21:35:00Z,575,0.0000
2025-06-21T21:36:00Z,576,0.0000
2025-06-21T21:37:00Z,577,0.0000
2025-06-21T21:38:00Z,578,0.0000
2025-06-21T21:39:00Z,579,0.0000
2025-06-21T21:40:00Z,580,0.0000
2025-06-21T21:41:00Z,581,0.0000
2025-06-21T21:42:00Z,582,0.0000
2025-06-21T21:43:00Z,583,0.0000
2025-06-21T21:44:00Z,584,0.0000
2025-06-21T21:45:00Z,585,0.0000
2025-06-21T21:46:00Z,586,0.0000
2025-06-21T21:47:00Z,587,0.0000
2025-06-21T21:48:00Z,588,0.0000
2025-06-21T21:49:00Z,589,0.0000
2025-06-21T21:50:00Z,590,0.0000
2025-06-21T21:51:00Z,591,0.0000
2025-06-21T21:52:00Z,592,0.0000
2025-06-21T21:53:00Z,593,0.0000
2025-06-21T21:54:00Z,594,0.0000
2025-06-21T21:55:00Z,595,0.0000
2025-06-21T21:56:00Z,596,0.0000
2025-06-21T21:57:00Z,597,0.0000
2025-06-21T21:58:00Z,598,0.0000
2025-06-21T21:59:00Z,599,0.0000
2025-06-21T22:00:00Z,600,0.0000
2025-06-21T22:01:00Z,601,0.0000
2025-06-21T22:02:00Z,602,0.0000
2025-06-21T22:03:00Z,603,0.0000
2025-06-21T22:04:00Z,604,0.0000
2025-06-21T22:05:00Z,605,0.0000
2025-06-21T22:06:00Z,606,0.0000
2025-06-21T22:07:00Z,607,0.0000
2025-06-21T22:08:00Z,608,0.0000
2025-06-21T22:09:00Z,609,0.0000
2025-06-21T22:10:00Z,610,0.0000
2025-06-21T22:11:00Z,611,0.0000
2025-06-21T22:12:00Z,612,0.0000
2025-06-21T22:13:00Z,613,0.0000
2025-06-21T22:14:00Z,614,0.0000
2025-06-21T22:15:00Z,615,0.0000
2025-06-21T22:16:00Z,616,0.0000
2025-06-21T22:17:00Z,617,0.0000
2025-06-21T22:18:00Z,618,0.0000
2025-06-21T22:19:00Z,619,0.0000
2025-06-21T22:20:00Z,620,0.0000
2025-06-21T22:21:00Z,621,0.0000
2025-06-21T22:22:00Z,622,0.0000
2025-06-21T22:23:00Z,623,0.0000
2025-06-21T22:24:00Z,624,0.0000
2025-06-21T22:25:00Z,625,0.0000
2025-06-21T22:26:00Z,626,0.0000
2025-06-21T22:27:00Z,627,0.0000
2025-06-21T22:28:00Z,628,0.0000
2025-06-21T22:29:00Z,629,0.0000
2025-06-21T22:30:00Z,630,0.0000
2025-06-21T22:31:00Z,631,0.0000
2025-06-21T22:32:00Z,632,0.0000
2025-06-21T22:33:00Z,633,0.0000
